,level,exp,rocket,glider,friends,likes,GameTime,NumberOfAnnotatedGraffiti,totalAnnotatedGraffiti,Graffiti_avgt,NumberOfDialoguesActivated,totalAnnotatedDialogues,Dialogue_avgt,Age,Gender,Education,General engagement
17,0.0,-0.656,0.0,0.0,1.5,0.4734982332155477,1.8083944122452633,0.5714285714285714,0.0,0.6376632879500028,4.169014084507042,-0.2,-0.34398820373188527,13,2.0,0.0,4.0
18,0.0,-0.528,0.0,0.0,1.0,0.12014134275618374,-0.20765971651848616,-0.2857142857142857,0.0,-0.5542464483324365,-0.16901408450704225,0.2,0.03615789036722684,13,2.0,0.0,4.0
19,0.0,-0.272,0.0,0.0,0.0,-0.5865724381625441,-0.10974938012261704,0.8571428571428571,1.2,-0.7098910359556563,0.056338028169014086,-0.6,-0.6339257264658479,12,0.0,0.0,4.0
20,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,0.8172237034411265,4.571428571428571,1.0,-0.5393639556817988,0.6197183098591549,-0.6,-0.6339257264658479,13,2.0,0.0,2.0
21,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,0.5639272278746958,1.1428571428571428,0.4,-0.07621798688106797,-0.16901408450704225,-0.3,0.4625472074613156,13,2.0,0.0,1.0
22,0.0,-0.656,0.0,0.0,3.0,1.5335689045936396,1.0958644071398482,0.42857142857142855,0.8,0.1285382026649643,0.28169014084507044,-0.6,-0.6339257264658479,12,0.0,0.0,2.0
23,0.0,-0.656,0.0,0.0,1.0,0.12014134275618374,0.8448022424571162,0.2857142857142857,0.4,0.007805195035400586,0.676056338028169,-0.6,-0.6339257264658479,13,2.0,0.0,2.0
24,0.0,-0.144,0.0,0.0,0.5,-0.2332155477031802,1.5024774065642252,0.8571428571428571,0.8,-0.3211968101753289,4.0,3.3,-0.0016424695737132483,13,0.0,0.0,4.0
25,0.0,-0.656,0.0,0.0,1.0,0.12014134275618374,1.0257572214617514,0.2857142857142857,0.0,0.5526638770369535,0.22535211267605634,-0.2,0.15362439980216128,13,2.0,0.0,4.0
26,0.0,-0.4,0.0,0.0,3.5,1.8869257950530036,0.55840431832968,1.8571428571428572,2.0,-0.2585914335246966,1.6338028169014085,0.2,-0.06894643046512985,13,0.0,0.0,2.0
27,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,1.0151792204365362,-0.7142857142857143,-0.6,-0.9523407111917871,0.7323943661971831,3.7,0.5010872596316815,13,2.0,0.0,4.0
28,0.0,-0.016,0.0,0.0,0.5,-0.09187279151943463,1.0590159867600109,0.14285714285714285,0.2,-0.5349355428634501,2.1971830985915495,2.3,0.04443678991883155,13,0.0,0.0,3.0
29,0.0,-0.656,0.0,0.0,1.5,0.4734982332155477,1.2631658871789588,0.2857142857142857,0.0,-0.17908981880756525,-0.056338028169014086,0.1,0.17477919601639208,13,2.0,0.0,4.0
30,0.0,-0.656,0.0,0.0,1.0,0.12014134275618374,0.308370172776132,0.0,-0.2,2.222194067740649,-0.056338028169014086,-0.2,0.14537644340685169,13,2.0,0.0,4.0
31,0.0,0.624,0.0,0.0,1.5,1.03886925795053,1.7533654307685713,0.5714285714285714,0.0,-0.2754555188016546,0.5070422535211268,0.2,0.03606837501900378,13,0.0,0.0,2.0
32,0.0,-0.4,0.0,0.0,1.5,0.4734982332155477,0.9643815574312715,0.0,0.2,0.4932784816740987,0.056338028169014086,-0.6,-0.6339257264658479,13,2.0,0.0,4.0
33,0.0,-0.272,0.0,0.0,0.0,-0.4169611307420495,-0.5099402853114646,-0.8571428571428571,-0.8,-0.9523407111917871,0.16901408450704225,0.2,0.2503897712047133,14,0.0,1.0,3.0
34,0.0,-0.272,0.0,0.0,0.5,-0.2332155477031802,1.0211873620942076,0.2857142857142857,0.8,-0.3296916150337469,-0.28169014084507044,-0.6,-0.6339257264658479,14,2.0,1.0,2.0
35,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,0.726383175314377,0.5714285714285714,0.6,-0.5859209501574916,0.8450704225352113,0.4,0.8654104542739202,12,2.0,0.0,4.0
36,1.0,-0.48,0.0,0.0,0.0,-0.13427561837455831,0.14709631451600375,0.2857142857142857,0.6,0.497605445300574,1.0140845070422535,0.0,0.16501325637848407,14,0.0,1.0,4.0
37,1.0,-0.608,0.0,0.0,0.0,-0.5300353356890459,-0.002174985059706203,2.2857142857142856,2.2,1.1650987788292229,-0.4507042253521127,-0.5,3.2678858825445336,15,0.0,1.0,2.0
38,0.0,-0.4,0.0,0.0,0.0,-0.5865724381625441,-0.7080191764085105,0.2857142857142857,-0.2,0.11331883701854281,-0.28169014084507044,-0.5,-0.506945777038879,15,0.0,1.0,2.0
39,0.0,0.496,0.0,0.0,0.0,-0.24734982332155478,-0.2574805695013465,0.0,-0.2,0.16498296975280657,-0.22535211267605634,-0.4,-0.10131536568213587,15,2.0,1.0,2.0
40,0.0,-0.144,0.0,0.0,0.0,-0.4734982332155477,-0.2118715548686025,0.42857142857142855,-0.2,0.3616982647833641,-0.28169014084507044,-0.4,0.6954249614998201,15,2.0,1.0,3.0
41,0.0,0.752,0.0,0.0,1.0,0.12014134275618374,-0.2736802088682219,1.7142857142857142,0.8,-0.9523407111917871,-0.39436619718309857,-0.6,-0.6339257264658479,14,2.0,1.0,3.0
42,1.0,0.16,0.0,0.0,0.0,0.09187279151943463,-0.15205754722988615,0.2857142857142857,0.2,-0.46315200984780563,0.4507042253521127,0.2,-0.004820309225422339,15,2.0,1.0,2.0
43,0.0,0.752,0.0,0.0,0.0,-0.5865724381625441,0.18042694965576633,0.7142857142857143,0.8,1.162492339571521,0.11267605633802817,-0.6,-0.6339257264658479,15,2.0,1.0,3.0
44,0.0,-0.528,0.0,0.0,0.0,-0.5865724381625441,-1.5090126183223675,-0.5714285714285714,-0.4,1.778258929357021,-0.5633802816901409,-0.6,-0.6339257264658479,15,0.0,1.0,2.0
45,0.0,-0.4,0.0,0.0,0.0,-0.5865724381625441,-0.3418336269248334,-0.2857142857142857,0.0,0.2830429152338911,-0.3380281690140845,-0.6,-0.6339257264658479,15,2.0,1.0,4.0
46,0.0,0.24,0.0,0.0,0.5,-0.17667844522968199,-0.35692142361021695,-0.5714285714285714,-0.4,2.7869048368100304,-0.4507042253521127,-0.4,-0.5111101859682641,15,2.0,1.0,2.0
47,0.0,0.624,0.0,0.0,0.0,-0.07773851590106007,-1.2973015530895657,-0.7142857142857143,-0.6,-0.14043209358846312,-0.39436619718309857,0.0,0.06235740307207854,15,2.0,1.0,3.0
48,1.0,0.928,0.0,0.0,0.0,0.7137809187279152,-0.2912053819443035,-0.5714285714285714,-0.4,-0.29277883709482716,0.7323943661971831,0.6,1.003131435469735,15,2.0,1.0,2.0
49,1.0,-0.608,0.0,0.0,0.0,0.0353356890459364,-0.21268912965695727,-0.2857142857142857,-0.2,-0.11575307903087498,0.4507042253521127,0.3,0.42540492309377004,15,2.0,1.0,2.0
50,0.0,0.944,0.0,0.0,0.0,0.0353356890459364,-0.5686904126885837,-0.7142857142857143,-0.6,0.11291114246555714,-0.676056338028169,0.4,1.9460830431789096,15,2.0,1.0,3.0
51,0.0,0.24,0.0,0.0,0.0,-0.36042402826855124,-0.45266518681694595,-0.2857142857142857,-0.4,-0.11739992159490632,-0.5070422535211268,0.0,0.354642372673152,15,2.0,1.0,2.0
52,0.0,-0.144,0.0,0.0,0.0,-0.4734982332155477,-0.36772698787074676,-0.5714285714285714,-0.4,5.568996183281398,-0.6197183098591549,-0.3,0.10237678786499635,15,2.0,1.0,4.0
53,1.0,-0.352,0.0,0.0,0.0,0.26148409893992935,-0.4163096725369471,-0.8571428571428571,-0.8,-0.9523407111917871,-0.28169014084507044,0.6,0.45046329780032396,15,2.0,1.0,2.0
54,0.0,0.24,0.0,0.0,0.0,-0.24734982332155478,-0.8214910306216439,-0.5714285714285714,-0.6,5.512141537927492,-0.28169014084507044,0.1,1.045486605109817,15,0.0,1.0,4.0
55,1.0,0.16,0.0,0.0,0.0,-0.24734982332155478,-0.08308743984497956,0.0,0.2,-0.06186614713499973,0.11267605633802817,0.1,1.7008503118058491,16,0.0,1.0,4.0
56,0.0,0.88,0.0,0.0,0.0,-0.36042402826855124,0.07259872270910638,0.42857142857142855,0.8,0.1457136851020062,-0.16901408450704225,0.0,0.7211647141430222,15,2.0,1.0,4.0
57,1.0,0.288,1.0,0.0,0.0,-0.5865724381625441,-0.1600466106175368,2.142857142857143,2.4,-0.28706361011380627,-0.11267605633802817,-0.6,-0.6339257264658479,15,2.0,1.0,2.0
58,0.0,0.88,0.0,0.0,0.0,-0.303886925795053,-0.11887699757022381,0.0,0.2,-0.3417925648985371,1.6901408450704225,0.0,0.5764153812236962,15,2.0,1.0,2.0
59,0.0,0.752,0.0,0.0,1.0,0.5159010600706714,-0.07425231937039067,-0.14285714285714285,0.2,1.000976726913033,0.39436619718309857,-0.2,-0.3132197209998426,14,2.0,1.0,4.0
60,2.0,-0.176,0.0,0.0,0.0,0.9399293286219081,-0.16012128441589557,-0.2857142857142857,0.0,0.8297257466813969,0.5633802816901409,2.0,-0.0821431202450167,14,0.0,1.0,4.0
61,1.0,-0.544,0.0,0.0,1.0,0.5159010600706714,-0.0015172358121074414,0.0,0.4,0.17159142031568167,0.22535211267605634,0.1,0.7373732446537945,14,0.0,1.0,2.0
62,1.0,0.992,0.0,0.0,0.0,0.4028268551236749,-0.4440236869420541,0.5714285714285714,1.2,0.10219549004669361,0.5633802816901409,0.8,-0.042103833325407056,14,0.0,1.0,3.0
63,1.0,0.032,0.0,0.0,0.0,-0.07773851590106007,-0.49327858337015984,0.14285714285714285,0.4,0.7199386946333295,-0.5070422535211268,0.2,0.45029153657376414,14,0.0,1.0,3.0
64,1.0,-0.16,0.0,0.0,0.0,0.007067137809187279,-0.3273432206263198,1.2857142857142858,0.6,0.46860198753477456,-0.39436619718309857,0.3,0.5257333048327633,14,2.0,1.0,4.0
65,0.0,-0.016,0.0,0.0,0.0,-0.36042402826855124,-0.21998605843136176,-0.7142857142857143,-0.6,-0.410346331071342,0.39436619718309857,-0.2,-0.018262410339868158,14,0.0,1.0,2.0
66,1.0,-0.096,0.0,0.0,0.5,0.04946996466431095,-0.5120342507757184,0.7142857142857143,1.4,-0.25169709140478175,0.056338028169014086,-0.1,0.5063188245535103,14,0.0,1.0,2.0
67,0.0,0.496,0.0,0.0,0.5,0.1625441696113074,-0.4143222574331974,-0.42857142857142855,-0.4,-0.5994857007756178,-0.16901408450704225,0.3,-0.08206753902276906,14,0.0,1.0,3.0
68,0.0,-0.208,0.0,0.0,0.0,-0.4734982332155477,-1.5986053118601398,-0.42857142857142855,-0.2,0.28439662721505543,-0.676056338028169,-0.4,0.12336857898407583,14,0.0,1.0,2.0
69,0.0,0.304,0.0,0.0,0.5,-0.2332155477031802,-0.31105636344357485,0.2857142857142857,0.4,2.0770944034724756,-0.22535211267605634,-0.6,-0.6339257264658479,14,0.0,1.0,3.0
70,0.0,0.752,0.0,0.0,0.5,-0.007067137809187279,-0.34431439085845134,1.2857142857142858,0.6,0.4115031337718935,-0.7323943661971831,-0.2,0.39802941762043803,14,2.0,1.0,4.0
71,1.0,0.288,0.0,0.0,1.0,1.0247349823321554,-0.4553758752127041,-0.2857142857142857,-0.4,-0.6028935651679262,1.352112676056338,1.3,0.13301970708983685,14,0.0,1.0,4.0
72,0.0,0.24,0.0,0.0,0.0,-0.19081272084805653,-0.4452615601053609,-0.8571428571428571,-0.8,-0.9523407111917871,0.39436619718309857,0.3,-0.04610606536032574,14,0.0,1.0,4.0
73,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-1.846969221482117,-0.8571428571428571,-0.8,-0.9523407111917871,-0.8450704225352113,-0.4,-0.6339257264658479,14,0.0,1.0,2.0
74,1.0,0.992,0.0,0.0,0.0,0.8551236749116607,-0.5331858255258507,-0.7142857142857143,-0.6,-0.03878881720361471,-0.5633802816901409,1.4,-0.044400596893788745,14,1.0,1.0,2.0
75,1.0,-0.608,0.0,0.0,0.0,-0.1625441696113074,-0.6288310075126121,0.2857142857142857,0.2,-0.4251338629509969,-0.5070422535211268,0.3,0.3358428459789999,13,0.0,0.0,4.0
76,0.0,-0.272,0.0,0.0,0.0,-0.5865724381625441,-1.0114288543541428,0.14285714285714285,0.2,-0.4909106187979943,0.4507042253521127,-0.6,-0.6339257264658479,14,2.0,1.0,4.0
77,0.0,0.624,0.0,0.0,0.0,-0.36042402826855124,-0.31317881120641206,1.1428571428571428,0.4,0.30090039221873904,0.676056338028169,-0.1,-0.0397536375769255,14,0.0,1.0,2.0
78,1.0,-0.16,1.0,0.0,0.5,0.3321554770318021,-0.14008686510761253,0.14285714285714285,0.4,-0.4317181727088067,0.056338028169014086,0.2,0.1666106322608331,14,0.0,1.0,3.0
79,0.0,0.176,0.0,0.0,0.5,-0.2332155477031802,-0.5219499276763602,0.14285714285714285,0.2,0.666058963539831,1.1830985915492958,-0.5,-0.019483890363786116,14,0.0,1.0,2.0
80,2.0,0.912,1.0,1.0,1.0,2.0141342756183747,-0.25921917032835146,-0.2857142857142857,-0.2,-0.45553185959788545,0.11267605633802817,2.6,-0.1904653669672172,14,1.0,1.0,4.0
81,0.0,-0.016,0.0,0.0,0.0,-0.5300353356890459,-0.3355954132283453,0.7142857142857143,0.4,0.2925386978553182,0.6197183098591549,-0.4,0.42882586733250166,14,1.0,1.0,3.0
82,1.0,-0.352,1.0,0.0,0.5,0.4452296819787986,-0.5570021923253192,-0.42857142857142855,-0.2,-0.6094123825205313,-0.5633802816901409,0.3,-0.15685909140794482,14,1.0,1.0,3.0
83,2.0,-0.176,0.0,0.0,0.5,0.7279151943462897,0.1880098820294181,2.2857142857142856,1.6,-0.38014653735658516,1.5211267605633803,1.4,-0.16954240661910785,14,2.0,1.0,2.0
84,1.0,-0.48,0.0,0.0,0.5,0.10600706713780919,0.8901646564632645,1.0,1.0,0.48547964225472806,0.8450704225352113,0.0,-0.1362813610973569,14,0.0,1.0,4.0
85,2.0,0.272,0.0,0.0,0.5,0.7279151943462897,0.8413397984707662,2.142857142857143,2.2,-0.22577213759870635,1.4647887323943662,0.7,0.07071936575035369,14,0.0,1.0,3.0
86,1.0,-0.544,0.0,0.0,0.0,-0.13427561837455831,0.5547730466253015,-0.14285714285714285,0.2,1.3915392299656606,-0.056338028169014086,0.1,0.38851560675458685,14,0.0,1.0,3.0
87,1.0,0.032,0.0,0.0,0.0,0.12014134275618374,0.5554158906285638,0.2857142857142857,0.0,-0.41929598793892037,0.7887323943661971,0.3,0.397391768187196,14,1.0,1.0,4.0
88,1.0,-0.608,0.0,0.0,0.0,-0.4734982332155477,-0.5785504531821479,2.2857142857142856,1.2,-0.27667635946680424,0.5633802816901409,-0.4,-0.1689632265416253,14,2.0,1.0,4.0
89,0.0,0.624,0.0,0.0,0.5,-0.007067137809187279,0.0339458823045013,0.42857142857142855,0.4,-0.06243051570375686,0.4507042253521127,0.2,0.11484527150344802,14,0.0,1.0,2.0
90,2.0,0.848,1.0,1.0,2.5,2.537102473498233,0.9838985729114008,1.4285714285714286,2.2,-0.22504492259281944,1.1830985915492958,1.6,-0.11148715417756552,14,0.0,1.0,3.0
91,0.0,-0.4,0.0,0.0,1.5,0.5300353356890459,0.18058190516619457,-0.7142857142857143,-0.6,-0.9523407111917871,-0.056338028169014086,-0.4,0.18591794556241156,14,0.0,1.0,4.0
92,2.0,0.208,1.0,0.0,0.0,0.8268551236749117,0.613697462057483,0.7142857142857143,0.6,0.3181285050555412,0.3380281690140845,2.1,0.16881140510090745,14,0.0,1.0,4.0
93,1.0,-0.032,1.0,0.0,0.0,-0.13427561837455831,0.5519006141919915,0.7142857142857143,0.8,0.16983520130279461,0.056338028169014086,0.1,-0.12336556012908168,14,0.0,1.0,4.0
94,1.0,0.544,0.0,0.0,0.0,0.3745583038869258,0.07075608032509934,0.14285714285714285,0.6,0.036333043335510316,-0.5633802816901409,0.6,0.6218827656921349,14,0.0,1.0,2.0
95,1.0,1.056,0.0,0.0,0.0,0.6007067137809188,0.7505423627335834,0.14285714285714285,0.2,0.6513772517956277,0.39436619718309857,1.3,0.1593551164564421,13,0.0,0.0,3.0
96,1.0,0.736,1.0,1.0,0.5,0.7279151943462897,0.8707240857016131,0.5714285714285714,0.6,1.9145642291275302,0.676056338028169,0.5,1.1579657687062455,14,0.0,1.0,2.0
97,1.0,0.48,0.0,0.0,0.5,0.558303886925795,0.4743514318663941,1.1428571428571428,0.6,-0.1681411889843927,1.0140845070422535,0.8,0.24546231209938052,13,0.0,0.0,2.0
98,2.0,1.04,1.0,0.0,1.0,1.9858657243816253,0.7094818088502766,1.5714285714285714,1.0,-0.6751163759693716,-0.5070422535211268,2.2,-0.06331513976503463,14,0.0,1.0,3.0
99,1.0,-0.48,0.0,0.0,0.0,-0.4169611307420495,0.5196314980870005,1.2857142857142858,1.0,0.40461355777405583,1.1830985915492958,-0.2,1.266158648042859,14,0.0,1.0,3.0
100,0.0,0.752,0.0,0.0,1.0,0.6289752650176679,-0.4225623487477418,-0.5714285714285714,-0.4,-0.47532376681675215,-0.056338028169014086,0.2,0.326434549559382,14,0.0,1.0,2.0
101,0.0,0.304,0.0,0.0,1.0,0.4028268551236749,0.3005772387916805,-0.42857142857142855,-0.6,1.1213937401271663,-0.39436619718309857,-0.4,0.3248742496671626,13,0.0,0.0,4.0
102,0.0,-0.656,0.0,0.0,1.0,0.12014134275618374,0.5427998556995256,-0.5714285714285714,-0.4,0.7734292220521586,0.0,-0.6,-0.6339257264658479,13,2.0,0.0,3.0
103,3.0,1.296,0.0,0.0,0.0,0.8268551236749117,1.0688159635461996,1.8571428571428572,1.8,0.27842238370641237,-0.3380281690140845,0.5,0.26287080233604077,13,2.0,0.0,3.0
104,5.0,2.72,1.0,0.0,0.5,5.420494699646643,1.7613876989084565,4.857142857142857,0.6,0.25444815402536153,1.9154929577464788,3.6,0.13836339026005842,13,0.0,0.0,3.0
105,0.0,-0.336,0.0,0.0,1.0,0.12014134275618374,-0.10858647591102219,-0.42857142857142855,-0.6,-0.32201533119770753,-0.4507042253521127,-0.6,-0.6339257264658479,13,0.0,0.0,2.0
106,0.0,0.304,0.0,0.0,1.0,0.5441696113074205,0.43136352658671306,-0.8571428571428571,-0.8,-0.9523407111917871,0.056338028169014086,-0.2,1.6150753525208492,13,2.0,0.0,2.0
107,3.0,0.336,0.0,0.0,1.0,2.2402826855123674,1.4513919690395938,0.0,0.2,-0.07885395408290173,1.0140845070422535,1.0,-0.08800535695344669,13,0.0,0.0,3.0
108,0.0,-0.016,0.0,0.0,1.0,0.12014134275618374,0.34684134629184454,0.8571428571428571,-0.2,0.22336331634428402,1.1830985915492958,-0.6,-0.6339257264658479,13,2.0,0.0,2.0
109,3.0,1.328,0.0,0.0,0.5,2.4664310954063606,-0.01786445185558117,-0.14285714285714285,0.2,0.37239795850644475,-0.16901408450704225,3.4,-0.6028782099721101,13,0.0,0.0,2.0
110,2.0,-0.176,1.0,0.0,0.0,0.5441696113074205,0.7444256046419359,0.0,0.0,0.8120602851185773,2.647887323943662,0.5,0.039700205807342355,13,0.0,0.0,2.0
111,1.0,-0.352,0.0,0.0,0.0,-0.4452296819787986,0.8516495050979256,0.5714285714285714,0.4,0.66343018756728,1.295774647887324,-0.5,-0.38984206561078344,13,2.0,0.0,3.0
112,1.0,0.928,0.0,0.0,0.5,0.4734982332155477,0.603888040363992,0.14285714285714285,0.4,0.6043638306095168,-0.39436619718309857,-0.1,-0.08595125762824501,13,2.0,0.0,2.0
113,0.0,-0.336,0.0,0.0,0.5,-0.2332155477031802,0.39169786745061363,-0.5714285714285714,-0.4,-0.9523407111917871,-0.6197183098591549,-0.6,-0.6339257264658479,12,0.0,0.0,4.0
114,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-1.5333825452357563,-0.7142857142857143,-0.6,2.746216653229939,-0.7323943661971831,-0.6,-0.6339257264658479,13,2.0,0.0,3.0
115,4.0,2.496,0.0,0.0,0.0,3.371024734982332,1.508792212555868,0.5714285714285714,0.6,2.8892817158991315,0.16901408450704225,2.3,0.17799365035290043,13,0.0,0.0,2.0
116,3.0,0.656,1.0,0.0,0.0,1.1095406360424027,0.7409460417611003,1.2857142857142858,1.4,-0.29265367442533174,0.16901408450704225,0.7,0.06723856067170421,13,0.0,0.0,3.0
117,0.0,0.624,0.0,0.0,1.0,0.5441696113074205,-0.20618970524289018,-0.7142857142857143,-0.6,-0.5101846710231315,-0.28169014084507044,-0.2,1.1880013259331088,13,0.0,0.0,2.0
118,2.0,-0.496,0.0,0.0,1.0,1.5335689045936396,0.5801417724859077,-0.7142857142857143,-0.6,-0.07978646846184392,1.0140845070422535,0.7,-0.12100851823125389,12,0.0,0.0,2.0
119,3.0,-0.624,0.0,0.0,1.0,1.5335689045936396,0.3189458125745216,0.42857142857142855,0.6,-0.1696023683632805,0.7323943661971831,0.5,1.0684473492504223,12,2.0,0.0,3.0
120,0.0,0.624,0.0,0.0,0.0,-0.5865724381625441,-0.5862709270183896,0.2857142857142857,0.2,0.050704326785234004,-0.6197183098591549,-0.6,-0.6339257264658479,11,2.0,1.0,4.0
121,2.0,0.464,1.0,0.0,1.0,1.5335689045936396,0.40226170111487536,0.0,0.2,-0.4604008816773962,0.11267605633802817,0.5,0.45440996939197364,12,0.0,0.0,3.0
122,3.0,0.016,0.0,0.0,1.0,2.381625441696113,0.8000977252752434,0.0,0.0,1.1304061272453398,1.2394366197183098,1.0,0.3629985270659251,12,2.0,0.0,3.0
123,1.0,0.288,0.0,0.0,0.0,-0.1625441696113074,0.08112171851268979,0.2857142857142857,0.4,-0.05942839318915117,0.0,-0.3,0.28092677134244265,11,0.0,1.0,4.0
124,3.0,-0.624,0.0,0.0,0.0,1.392226148409894,-0.31740570237754145,0.0,-0.2,-0.028349683175389884,-0.5633802816901409,0.9,0.8870000516028586,12,2.0,0.0,4.0
125,1.0,0.608,0.0,0.0,0.5,0.7561837455830389,-0.43360728237771407,-0.42857142857142855,-0.2,2.3523229641537933,-0.39436619718309857,0.2,-0.19571999243992552,11,0.0,1.0,3.0
126,1.0,0.928,1.0,0.0,0.0,0.12014134275618374,0.4248161397527515,-0.14285714285714285,0.2,0.16832162652166618,-0.22535211267605634,0.1,1.148136760944702,12,0.0,0.0,4.0
127,8.0,8.4,1.0,1.0,1.0,16.720848056537104,0.9957802662976856,1.5714285714285714,2.4,0.12125401061266854,0.11267605633802817,12.3,-0.31873564068953897,11,0.0,1.0,1.0
128,2.0,-0.496,1.0,0.0,0.5,0.6148409893992933,-0.08749275121811634,-0.14285714285714285,0.2,0.1986027955836215,-0.11267605633802817,0.1,0.007823533322132642,12,0.0,0.0,3.0
